ad_date,campaign_id,campaign_name,objective,spend,impressions,clicks,purchases,purchase_value,platform,channel
2017-10-21,META_CAMP_1,Prospecting - Broad,conversions,588.41830040394,20495,290,10,1590.0268277959162,Instagram,Meta
2017-10-21,META_CAMP_2,Prospecting - Lookalike,conversions,600.0894158881791,47959,485,13,1983.7091613745292,Facebook,Meta
2017-10-21,META_CAMP_3,Retargeting - Website,conversions,746.44879373068,46765,587,13,1966.6037630066646,Instagram,Meta
2017-10-21,META_CAMP_4,Retargeting - Cart,conversions,684.9021761022013,41347,426,11,1715.663330559512,Facebook,Meta
2017-10-22,META_CAMP_1,Prospecting - Broad,conversions,1146.6981390997396,51582,554,19,2861.484218431652,Instagram,Meta
2017-10-22,META_CAMP_2,Prospecting - Lookalike,conversions,787.8883104386415,61516,605,15,2164.622435589652,Facebook,Meta
2017-10-22,META_CAMP_3,Retargeting - Website,conversions,834.4018202341867,46629,485,16,2409.6958774237573,Instagram,Meta
2017-10-22,META_CAMP_4,Retargeting - Cart,conversions,808.9401679043838,52598,572,19,2855.169428514917,Facebook,Meta
2017-10-23,META_CAMP_1,Prospecting - Broad,conversions,1115.153667196249,51599,673,17,2667.253255912169,Instagram,Meta
2017-10-23,META_CAMP_2,Prospecting - Lookalike,conversions,852.8831636672958,73139,847,18,2879.2323709272914,Facebook,Meta
2017-10-23,META_CAMP_3,Retargeting - Website,conversions,867.38550570844,35467,518,16,2645.8101757670897,Instagram,Meta
2017-10-23,META_CAMP_4,Retargeting - Cart,conversions,949.4736530458555,78137,648,16,2526.2764629218664,Facebook,Meta
2017-10-24,META_CAMP_1,Prospecting - Broad,conversions,1071.392198532808,54680,630,20,3201.8677298164143,Instagram,Meta
2017-10-24,META_CAMP_2,Prospecting - Lookalike,conversions,987.8035031512279,52773,638,17,2647.221830561778,Facebook,Meta
2017-10-24,META_CAMP_3,Retargeting - Website,conversions,987.7560740142076,50757,733,20,3115.1170778662995,Instagram,Meta
2017-10-24,META_CAMP_4,Retargeting - Cart,conversions,854.8570881574818,60522,505,16,2474.084878117425,Facebook,Meta
2017-10-25,META_CAMP_1,Prospecting - Broad,conversions,803.7555176591635,48525,583,15,1979.6891006594765,Instagram,Meta
2017-10-25,META_CAMP_2,Prospecting - Lookalike,conversions,770.2465883435607,37566,525,14,1838.2188390520391,Facebook,Meta
2017-10-25,META_CAMP_3,Retargeting - Website,conversions,754.750901983585,68396,663,17,2320.6424790110414,Instagram,Meta
2017-10-25,META_CAMP_4,Retargeting - Cart,conversions,576.4543020235118,44361,627,16,2100.5192648355032,Facebook,Meta
2017-10-26,META_CAMP_1,Prospecting - Broad,conversions,1147.4446878157542,75000,610,17,3155.854185633079,Instagram,Meta
2017-10-26,META_CAMP_2,Prospecting - Lookalike,conversions,821.2237131878862,35575,467,15,2769.8234807261197,Facebook,Meta
2017-10-26,META_CAMP_3,Retargeting - Website,conversions,1001.3745698312584,48721,708,18,3258.3308231764213,Instagram,Meta
2017-10-26,META_CAMP_4,Retargeting - Cart,conversions,673.5974041322414,39840,502,14,2485.9030444277296,Facebook,Meta
2017-10-27,META_CAMP_1,Prospecting - Broad,conversions,791.2160457943536,48044,532,16,2779.992667435021,Instagram,Meta
2017-10-27,META_CAMP_2,Prospecting - Lookalike,conversions,869.1564155745924,80104,666,16,2700.093867665681,Facebook,Meta
2017-10-27,META_CAMP_3,Retargeting - Website,conversions,828.9635453823994,43003,621,15,2695.1667298260945,Instagram,Meta
2017-10-27,META_CAMP_4,Retargeting - Cart,conversions,758.5859437908673,41711,471,16,2759.294429368056,Facebook,Meta
2017-10-28,META_CAMP_1,Prospecting - Broad,conversions,773.355541470194,39498,324,10,2195.7342968052153,Instagram,Meta
2017-10-28,META_CAMP_2,Prospecting - Lookalike,conversions,771.2734640739435,27205,349,10,2100.078556687401,Facebook,Meta
2017-10-28,META_CAMP_3,Retargeting - Website,conversions,788.7291904092825,23653,269,8,1748.8474464892784,Instagram,Meta
2017-10-28,META_CAMP_4,Retargeting - Cart,conversions,476.59504955508663,44079,391,8,1678.797349283736,Facebook,Meta
2017-10-29,META_CAMP_1,Prospecting - Broad,conversions,710.9564730584597,57580,547,16,2475.244102723285,Instagram,Meta
2017-10-29,META_CAMP_2,Prospecting - Lookalike,conversions,947.9257323110152,64249,543,15,2243.8608119854816,Facebook,Meta
2017-10-29,META_CAMP_3,Retargeting - Website,conversions,762.3152840642309,44259,532,15,2380.6891423216643,Instagram,Meta
2017-10-29,META_CAMP_4,Retargeting - Cart,conversions,727.6709700186907,44600,551,14,2141.0777538427487,Facebook,Meta
2017-10-30,META_CAMP_1,Prospecting - Broad,conversions,897.1316266646983,57191,660,14,2144.085872988711,Instagram,Meta
2017-10-30,META_CAMP_2,Prospecting - Lookalike,conversions,570.7163420204607,44534,611,14,2150.978051084349,Facebook,Meta
2017-10-30,META_CAMP_3,Retargeting - Website,conversions,1038.429179736669,35360,496,17,2641.2585543189252,Instagram,Meta
2017-10-30,META_CAMP_4,Retargeting - Cart,conversions,1047.823102895325,46631,574,15,2417.930069894699,Facebook,Meta
2017-10-31,META_CAMP_1,Prospecting - Broad,conversions,809.3738131889454,68733,556,15,2550.9486159163393,Instagram,Meta
2017-10-31,META_CAMP_2,Prospecting - Lookalike,conversions,840.8706945295289,63575,818,17,2843.9816655098894,Facebook,Meta
2017-10-31,META_CAMP_3,Retargeting - Website,conversions,1071.8518566893915,62328,681,14,2413.7133933295886,Instagram,Meta
2017-10-31,META_CAMP_4,Retargeting - Cart,conversions,901.971359428425,46242,553,17,2934.968101273886,Facebook,Meta
2017-11-01,META_CAMP_1,Prospecting - Broad,conversions,705.6657648560009,31251,392,11,2153.456928715072,Instagram,Meta
2017-11-01,META_CAMP_2,Prospecting - Lookalike,conversions,1095.393686021575,44969,470,13,2590.8514511813687,Facebook,Meta
2017-11-01,META_CAMP_3,Retargeting - Website,conversions,883.5444890941072,32248,465,11,2187.689909148009,Instagram,Meta
2017-11-01,META_CAMP_4,Retargeting - Cart,conversions,742.2775165814851,43075,385,12,2307.561817909498,Facebook,Meta
2017-11-02,META_CAMP_1,Prospecting - Broad,conversions,791.928019166521,38423,488,11,2117.7518787015397,Instagram,Meta
2017-11-02,META_CAMP_2,Prospecting - Lookalike,conversions,587.0050373037927,59897,481,11,2172.684776947866,Facebook,Meta
2017-11-02,META_CAMP_3,Retargeting - Website,conversions,701.348480885544,33374,483,13,2461.72220384983,Instagram,Meta
2017-11-02,META_CAMP_4,Retargeting - Cart,conversions,673.262278680634,60882,535,13,2540.69493100609,Facebook,Meta
2017-11-03,META_CAMP_1,Prospecting - Broad,conversions,1095.020360532787,77907,675,16,2863.9965622718655,Instagram,Meta
2017-11-03,META_CAMP_2,Prospecting - Lookalike,conversions,683.164075414527,45687,472,14,2562.9295243248334,Facebook,Meta
2017-11-03,META_CAMP_3,Retargeting - Website,conversions,1023.0930806644271,50683,538,16,2956.7125987927593,Instagram,Meta
2017-11-03,META_CAMP_4,Retargeting - Cart,conversions,1131.3187387877797,55263,525,17,3117.948465684164,Facebook,Meta
2017-11-04,META_CAMP_1,Prospecting - Broad,conversions,1141.2965893256796,40923,495,13,2602.7944859633503,Instagram,Meta
2017-11-04,META_CAMP_2,Prospecting - Lookalike,conversions,868.4548265035797,42701,474,10,1983.9194068836803,Facebook,Meta
2017-11-04,META_CAMP_3,Retargeting - Website,conversions,711.3308781615505,60443,498,12,2352.5262909797493,Instagram,Meta
2017-11-04,META_CAMP_4,Retargeting - Cart,conversions,695.1044342335802,28132,288,10,2038.523314666224,Facebook,Meta
2017-11-05,META_CAMP_1,Prospecting - Broad,conversions,787.7824879581627,35398,484,14,2018.641105724041,Instagram,Meta
2017-11-05,META_CAMP_2,Prospecting - Lookalike,conversions,817.7251232395149,45760,587,18,2602.2895821752586,Facebook,Meta
2017-11-05,META_CAMP_3,Retargeting - Website,conversions,745.0787268325186,49411,646,13,1940.6119267356357,Instagram,Meta
2017-11-05,META_CAMP_4,Retargeting - Cart,conversions,710.5668706876363,41903,540,15,2219.9606964637214,Facebook,Meta
2017-11-06,META_CAMP_1,Prospecting - Broad,conversions,1322.2985295456256,100326,1021,21,3669.0266816965973,Instagram,Meta
2017-11-06,META_CAMP_2,Prospecting - Lookalike,conversions,1072.8174666145196,88645,771,22,3773.832367957445,Facebook,Meta
2017-11-06,META_CAMP_3,Retargeting - Website,conversions,1023.6775994036497,62681,621,21,3596.295959797674,Instagram,Meta
2017-11-06,META_CAMP_4,Retargeting - Cart,conversions,982.7841966859268,35594,492,17,2912.737116799329,Facebook,Meta
2017-11-07,META_CAMP_1,Prospecting - Broad,conversions,888.9727278713908,38282,569,16,2454.7297943009967,Instagram,Meta
2017-11-07,META_CAMP_2,Prospecting - Lookalike,conversions,946.4548775219478,55250,633,17,2631.235111103037,Facebook,Meta
2017-11-07,META_CAMP_3,Retargeting - Website,conversions,640.4237411328108,54413,439,15,2234.530167793765,Instagram,Meta
2017-11-07,META_CAMP_4,Retargeting - Cart,conversions,908.9735994816025,59129,531,16,2477.0322960668154,Facebook,Meta
2017-11-08,META_CAMP_1,Prospecting - Broad,conversions,814.5476709420834,74406,763,16,2064.466997579019,Instagram,Meta
2017-11-08,META_CAMP_2,Prospecting - Lookalike,conversions,900.898894074034,49211,593,16,2104.0505806211595,Facebook,Meta
2017-11-08,META_CAMP_3,Retargeting - Website,conversions,808.2783880943596,89495,763,18,2381.7611953806722,Instagram,Meta
2017-11-08,META_CAMP_4,Retargeting - Cart,conversions,723.9918645988946,40538,592,16,2151.2776497654963,Facebook,Meta
2017-11-09,META_CAMP_1,Prospecting - Broad,conversions,886.7696081368505,74179,783,21,3144.0007980656314,Instagram,Meta
2017-11-09,META_CAMP_2,Prospecting - Lookalike,conversions,1282.759108056749,53238,766,22,3276.1435623981133,Facebook,Meta
2017-11-09,META_CAMP_3,Retargeting - Website,conversions,1208.9249182833892,64470,868,22,3396.5785712414636,Instagram,Meta
2017-11-09,META_CAMP_4,Retargeting - Cart,conversions,785.9907195465911,60280,801,18,2745.8186364403336,Facebook,Meta
2017-11-10,META_CAMP_1,Prospecting - Broad,conversions,629.2450624586204,44419,544,15,2213.5568820299764,Instagram,Meta
2017-11-10,META_CAMP_2,Prospecting - Lookalike,conversions,766.4580479507644,37296,462,15,2157.868912715569,Facebook,Meta
2017-11-10,META_CAMP_3,Retargeting - Website,conversions,895.7403897486155,48211,601,18,2628.6383479457763,Instagram,Meta
2017-11-10,META_CAMP_4,Retargeting - Cart,conversions,1002.0037360176815,61124,758,19,2690.637972378791,Facebook,Meta
2017-11-11,META_CAMP_1,Prospecting - Broad,conversions,640.6398171247374,34607,411,14,2365.29845650535,Instagram,Meta
2017-11-11,META_CAMP_2,Prospecting - Lookalike,conversions,1368.3272407630404,37840,564,19,3270.06952425615,Facebook,Meta
2017-11-11,META_CAMP_3,Retargeting - Website,conversions,645.827682262121,46092,605,14,2385.6868620496775,Instagram,Meta
2017-11-11,META_CAMP_4,Retargeting - Cart,conversions,872.7770824680765,61465,826,17,2875.0903280388025,Facebook,Meta
2017-11-12,META_CAMP_1,Prospecting - Broad,conversions,992.2004715644214,45579,643,20,3026.72286234779,Instagram,Meta
2017-11-12,META_CAMP_2,Prospecting - Lookalike,conversions,1415.3806772484,68143,648,21,3187.7974956608105,Facebook,Meta
2017-11-12,META_CAMP_3,Retargeting - Website,conversions,1023.9009048825067,67430,579,20,3031.7233846058803,Instagram,Meta
2017-11-12,META_CAMP_4,Retargeting - Cart,conversions,1093.435851291064,52723,600,20,3118.9131069299096,Facebook,Meta
2017-11-13,META_CAMP_1,Prospecting - Broad,conversions,1196.1808151061284,62422,724,21,2940.152753103633,Instagram,Meta
2017-11-13,META_CAMP_2,Prospecting - Lookalike,conversions,1065.4797668596798,62227,859,24,3463.081329175031,Facebook,Meta
2017-11-13,META_CAMP_3,Retargeting - Website,conversions,707.2421915055794,83825,931,19,2654.87505492792,Instagram,Meta
2017-11-13,META_CAMP_4,Retargeting - Cart,conversions,1145.6919961642438,87946,1055,25,3551.0747454328866,Facebook,Meta
2017-11-14,META_CAMP_1,Prospecting - Broad,conversions,1013.1669979560473,66812,781,21,3387.6304857016426,Instagram,Meta
2017-11-14,META_CAMP_2,Prospecting - Lookalike,conversions,1604.1303866562332,94588,782,23,3704.7723721501434,Facebook,Meta
2017-11-14,META_CAMP_3,Retargeting - Website,conversions,1142.0133188352017,57287,705,20,3275.599336734875,Instagram,Meta
2017-11-14,META_CAMP_4,Retargeting - Cart,conversions,1466.9921708298377,48854,674,21,3500.49795461914,Facebook,Meta
2017-11-15,META_CAMP_1,Prospecting - Broad,conversions,928.8122508278497,90854,827,20,2954.0625987054277,Instagram,Meta
2017-11-15,META_CAMP_2,Prospecting - Lookalike,conversions,855.3171159775993,60689,738,21,3166.0174198869804,Facebook,Meta
2017-11-15,META_CAMP_3,Retargeting - Website,conversions,765.4920230120969,65568,797,17,2494.6193709691297,Instagram,Meta
2017-11-15,META_CAMP_4,Retargeting - Cart,conversions,1064.4692980358693,70934,649,17,2472.63963476094,Facebook,Meta
2017-11-16,META_CAMP_1,Prospecting - Broad,conversions,1151.0039153204204,79420,704,22,3185.364118616389,Instagram,Meta
2017-11-16,META_CAMP_2,Prospecting - Lookalike,conversions,998.7724840911567,46500,691,21,3077.2793552120174,Facebook,Meta
2017-11-16,META_CAMP_3,Retargeting - Website,conversions,1390.6162092188454,72053,775,27,3956.4872464601153,Instagram,Meta
2017-11-16,META_CAMP_4,Retargeting - Cart,conversions,891.6491369385966,94871,910,22,3150.9368411916607,Facebook,Meta
2017-11-17,META_CAMP_1,Prospecting - Broad,conversions,1211.105320738089,95008,874,24,4243.075527152296,Instagram,Meta
2017-11-17,META_CAMP_2,Prospecting - Lookalike,conversions,1077.0244085546685,63283,802,20,3423.784806919585,Facebook,Meta
2017-11-17,META_CAMP_3,Retargeting - Website,conversions,1152.9186462835416,58209,714,19,3225.3276274977625,Instagram,Meta
2017-11-17,META_CAMP_4,Retargeting - Cart,conversions,1535.1016666053588,55978,700,23,4004.3713351860697,Facebook,Meta
2017-11-18,META_CAMP_1,Prospecting - Broad,conversions,1288.2953408682195,65227,562,17,3052.4855753046013,Instagram,Meta
2017-11-18,META_CAMP_2,Prospecting - Lookalike,conversions,1043.6783773917523,33743,481,16,2888.730891767996,Facebook,Meta
2017-11-18,META_CAMP_3,Retargeting - Website,conversions,1030.050787952877,64709,694,16,2947.0536165527856,Instagram,Meta
2017-11-18,META_CAMP_4,Retargeting - Cart,conversions,949.0707439546611,50424,514,17,3114.201662796476,Facebook,Meta
2017-11-19,META_CAMP_1,Prospecting - Broad,conversions,688.4523135520619,63899,718,15,2239.573735774029,Instagram,Meta
2017-11-19,META_CAMP_2,Prospecting - Lookalike,conversions,1258.9331533857335,55916,600,20,2910.8712755551337,Facebook,Meta
2017-11-19,META_CAMP_3,Retargeting - Website,conversions,1021.0509240555555,57102,802,20,2892.039855742302,Instagram,Meta
2017-11-19,META_CAMP_4,Retargeting - Cart,conversions,1047.1874896347983,50190,728,18,2608.3829662045673,Facebook,Meta
2017-11-20,META_CAMP_1,Prospecting - Broad,conversions,1940.2660157076973,78525,795,22,4755.398615288748,Instagram,Meta
2017-11-20,META_CAMP_2,Prospecting - Lookalike,conversions,1605.6697275340493,54244,762,26,5657.8718283460075,Facebook,Meta
2017-11-20,META_CAMP_3,Retargeting - Website,conversions,1992.1419466603759,75275,1014,21,4516.313980930934,Instagram,Meta
2017-11-20,META_CAMP_4,Retargeting - Cart,conversions,1546.0773403311446,54493,791,20,4438.312782147897,Facebook,Meta
2017-11-21,META_CAMP_1,Prospecting - Broad,conversions,1545.565108100002,68928,670,22,3816.194760072155,Instagram,Meta
2017-11-21,META_CAMP_2,Prospecting - Lookalike,conversions,1141.703314307778,76835,925,24,4118.042046054851,Facebook,Meta
2017-11-21,META_CAMP_3,Retargeting - Website,conversions,1525.429182717622,118426,1175,27,4715.505569827955,Instagram,Meta
2017-11-21,META_CAMP_4,Retargeting - Cart,conversions,1753.8186362211948,71612,986,26,4507.680475108126,Facebook,Meta
2017-11-22,META_CAMP_1,Prospecting - Broad,conversions,1150.1480952728868,110983,892,23,3454.911069356401,Instagram,Meta
2017-11-22,META_CAMP_2,Prospecting - Lookalike,conversions,919.3707794317137,52118,623,21,3098.627210212043,Facebook,Meta
2017-11-22,META_CAMP_3,Retargeting - Website,conversions,806.1287982359186,61305,636,20,3009.2697866764834,Instagram,Meta
2017-11-22,META_CAMP_4,Retargeting - Cart,conversions,1189.8967211914,70671,725,20,3037.465550863272,Facebook,Meta
2017-11-23,META_CAMP_1,Prospecting - Broad,conversions,1772.740323531673,80308,1005,35,6413.5809700615955,Instagram,Meta
2017-11-23,META_CAMP_2,Prospecting - Lookalike,conversions,1240.5422226504402,66402,927,25,4583.662813704231,Facebook,Meta
2017-11-23,META_CAMP_3,Retargeting - Website,conversions,1685.8100819400324,132824,1629,34,6180.639769498682,Instagram,Meta
2017-11-23,META_CAMP_4,Retargeting - Cart,conversions,1748.3205313600845,92684,1295,31,5623.757914628411,Facebook,Meta
2017-11-24,META_CAMP_1,Prospecting - Broad,conversions,5780.445932549268,466597,4597,122,18542.011835868587,Instagram,Meta
2017-11-24,META_CAMP_2,Prospecting - Lookalike,conversions,7191.009739951878,518970,6039,135,20459.407972657384,Facebook,Meta
2017-11-24,META_CAMP_3,Retargeting - Website,conversions,5541.8199345882185,324913,3624,124,18863.449588723026,Instagram,Meta
2017-11-24,META_CAMP_4,Retargeting - Cart,conversions,7032.7921573069925,553857,4476,141,21450.511394847465,Facebook,Meta
2017-11-25,META_CAMP_1,Prospecting - Broad,conversions,2653.762530579169,213403,2539,61,8714.693199615724,Instagram,Meta
2017-11-25,META_CAMP_2,Prospecting - Lookalike,conversions,2572.8325683069033,142669,1802,52,7423.992368948289,Facebook,Meta
2017-11-25,META_CAMP_3,Retargeting - Website,conversions,2086.8631058550363,130935,1590,49,7033.551605481146,Instagram,Meta
2017-11-25,META_CAMP_4,Retargeting - Cart,conversions,2240.249564697291,122549,1612,55,7883.78417580429,Facebook,Meta
2017-11-26,META_CAMP_1,Prospecting - Broad,conversions,2679.7319272239038,120423,1445,48,6523.266099287338,Instagram,Meta
2017-11-26,META_CAMP_2,Prospecting - Lookalike,conversions,1447.332382412819,157548,1334,37,5112.973080707368,Facebook,Meta
2017-11-26,META_CAMP_3,Retargeting - Website,conversions,1938.874281461677,154280,1360,43,5941.6306989775585,Instagram,Meta
2017-11-26,META_CAMP_4,Retargeting - Cart,conversions,1677.8714133123551,124186,1512,43,5958.902361546349,Facebook,Meta
2017-11-27,META_CAMP_1,Prospecting - Broad,conversions,2253.807374300597,163831,1626,46,6513.689769541009,Instagram,Meta
2017-11-27,META_CAMP_2,Prospecting - Lookalike,conversions,1865.6560776088836,199006,1703,37,5235.898067083032,Facebook,Meta
2017-11-27,META_CAMP_3,Retargeting - Website,conversions,1767.6842306739723,190875,2101,46,6476.966790650207,Instagram,Meta
2017-11-27,META_CAMP_4,Retargeting - Cart,conversions,2647.0855912061907,147640,1754,49,6887.374779183517,Facebook,Meta
2017-11-28,META_CAMP_1,Prospecting - Broad,conversions,1492.857908709603,145420,1498,36,5300.749873454794,Instagram,Meta
2017-11-28,META_CAMP_2,Prospecting - Lookalike,conversions,1823.1359052562357,139615,1821,37,5422.795446963037,Facebook,Meta
2017-11-28,META_CAMP_3,Retargeting - Website,conversions,2306.2366783750444,121858,1524,47,6970.721917700563,Instagram,Meta
2017-11-28,META_CAMP_4,Retargeting - Cart,conversions,1968.9556447926336,170092,1757,36,5303.4790010689185,Facebook,Meta
2017-11-29,META_CAMP_1,Prospecting - Broad,conversions,1803.7757267972079,101475,1348,39,5622.129978005116,Instagram,Meta
2017-11-29,META_CAMP_2,Prospecting - Lookalike,conversions,1831.9367553278632,96485,1210,34,4983.487011645356,Facebook,Meta
2017-11-29,META_CAMP_3,Retargeting - Website,conversions,2011.330781424863,72058,898,31,4551.301769747113,Instagram,Meta
2017-11-29,META_CAMP_4,Retargeting - Cart,conversions,2144.4281736781895,120431,1430,39,5650.992338094597,Facebook,Meta
2017-11-30,META_CAMP_1,Prospecting - Broad,conversions,1726.3393597757704,165352,1336,28,3815.5664214435205,Instagram,Meta
2017-11-30,META_CAMP_2,Prospecting - Lookalike,conversions,1038.6818197794337,79686,1026,29,3911.0189324909716,Facebook,Meta
2017-11-30,META_CAMP_3,Retargeting - Website,conversions,987.2313298952054,77876,828,27,3697.3743694381446,Instagram,Meta
2017-11-30,META_CAMP_4,Retargeting - Cart,conversions,1418.770350038719,56856,830,29,4018.3101616282797,Facebook,Meta
2017-12-01,META_CAMP_1,Prospecting - Broad,conversions,1279.0859555763802,71616,983,26,4304.627390647253,Instagram,Meta
2017-12-01,META_CAMP_2,Prospecting - Lookalike,conversions,1705.9377581691306,93199,1129,28,4696.940956425678,Facebook,Meta
2017-12-01,META_CAMP_3,Retargeting - Website,conversions,1739.2884109899971,103633,1012,34,5693.993785480918,Instagram,Meta
2017-12-01,META_CAMP_4,Retargeting - Cart,conversions,1280.6349867657962,125291,1181,27,4467.73599891189,Facebook,Meta
2017-12-02,META_CAMP_1,Prospecting - Broad,conversions,1077.9647036875717,79074,821,24,4004.4340517511046,Instagram,Meta
2017-12-02,META_CAMP_2,Prospecting - Lookalike,conversions,1253.5163477723843,74365,843,22,3560.412173670053,Facebook,Meta
2017-12-02,META_CAMP_3,Retargeting - Website,conversions,1204.8766895728381,120427,1213,25,4160.772686105307,Instagram,Meta
2017-12-02,META_CAMP_4,Retargeting - Cart,conversions,1256.9770509807292,68336,793,20,3300.175047593501,Facebook,Meta
2017-12-03,META_CAMP_1,Prospecting - Broad,conversions,1119.613982521386,132022,1209,29,4237.214593019026,Instagram,Meta
2017-12-03,META_CAMP_2,Prospecting - Lookalike,conversions,1595.2215691459096,53355,792,24,3575.2606037644073,Facebook,Meta
2017-12-03,META_CAMP_3,Retargeting - Website,conversions,1041.1617585037543,76752,672,23,3295.949650283266,Instagram,Meta
2017-12-03,META_CAMP_4,Retargeting - Cart,conversions,948.457913974386,60178,874,21,3087.429278920685,Facebook,Meta
2017-12-04,META_CAMP_1,Prospecting - Broad,conversions,1542.9785783883565,69121,995,32,5093.176161287447,Instagram,Meta
2017-12-04,META_CAMP_2,Prospecting - Lookalike,conversions,2426.366315977137,147977,1728,36,5805.3728808071255,Facebook,Meta
2017-12-04,META_CAMP_3,Retargeting - Website,conversions,1467.854247158474,92624,1211,34,5433.479229757854,Instagram,Meta
2017-12-04,META_CAMP_4,Retargeting - Cart,conversions,2584.1809353877966,171819,1899,40,6434.334658704786,Facebook,Meta
2017-12-05,META_CAMP_1,Prospecting - Broad,conversions,1282.9302315229454,68734,853,29,4100.765177830786,Instagram,Meta
2017-12-05,META_CAMP_2,Prospecting - Lookalike,conversions,1498.4687527899855,82531,857,27,3830.5082906335415,Facebook,Meta
2017-12-05,META_CAMP_3,Retargeting - Website,conversions,1626.232887372478,102690,1038,31,4377.081057660617,Instagram,Meta
2017-12-05,META_CAMP_4,Retargeting - Cart,conversions,1467.0014292028604,82091,989,32,4510.051882990724,Facebook,Meta
2017-12-06,META_CAMP_1,Prospecting - Broad,conversions,1487.4748585146167,76174,875,26,4265.348242736273,Instagram,Meta
2017-12-06,META_CAMP_2,Prospecting - Lookalike,conversions,1736.851028901996,62455,753,26,4266.333063444368,Facebook,Meta
2017-12-06,META_CAMP_3,Retargeting - Website,conversions,1634.5074968108722,81346,814,25,4042.9514229595297,Instagram,Meta
2017-12-06,META_CAMP_4,Retargeting - Cart,conversions,1825.2186561200645,89415,945,32,5236.610112766724,Facebook,Meta
2017-12-07,META_CAMP_1,Prospecting - Broad,conversions,1084.537568593201,109115,937,26,3700.0655948985295,Instagram,Meta
2017-12-07,META_CAMP_2,Prospecting - Lookalike,conversions,953.1946756572739,131844,1103,24,3466.5244789320445,Facebook,Meta
2017-12-07,META_CAMP_3,Retargeting - Website,conversions,1680.2561979066065,98934,967,27,3922.7332768772894,Instagram,Meta
2017-12-07,META_CAMP_4,Retargeting - Cart,conversions,1369.830194355283,144723,1233,27,3875.2033909318875,Facebook,Meta
2017-12-08,META_CAMP_1,Prospecting - Broad,conversions,1593.3669670665697,95228,831,24,3760.9720792760513,Instagram,Meta
2017-12-08,META_CAMP_2,Prospecting - Lookalike,conversions,1852.8835380788114,69756,955,26,4125.534078525437,Facebook,Meta
2017-12-08,META_CAMP_3,Retargeting - Website,conversions,1004.046917873085,86556,716,21,3271.937785413111,Instagram,Meta
2017-12-08,META_CAMP_4,Retargeting - Cart,conversions,995.8889245256387,78731,993,20,3150.9119969022872,Facebook,Meta
2017-12-09,META_CAMP_1,Prospecting - Broad,conversions,937.7265513109795,66008,654,15,2307.5861751168036,Instagram,Meta
2017-12-09,META_CAMP_2,Prospecting - Lookalike,conversions,823.2252172109831,36310,512,14,2119.064470359768,Facebook,Meta
2017-12-09,META_CAMP_3,Retargeting - Website,conversions,1134.6769093225735,43528,496,17,2539.3302255214107,Instagram,Meta
2017-12-09,META_CAMP_4,Retargeting - Cart,conversions,819.7995861190119,72788,738,19,2898.742087317022,Facebook,Meta
2017-12-10,META_CAMP_1,Prospecting - Broad,conversions,677.2789166005788,55491,645,17,2546.2334419813296,Instagram,Meta
2017-12-10,META_CAMP_2,Prospecting - Lookalike,conversions,1090.3362295589093,51810,553,17,2635.054010000032,Facebook,Meta
2017-12-10,META_CAMP_3,Retargeting - Website,conversions,1162.9842065061885,57573,688,20,2989.288482804312,Instagram,Meta
2017-12-10,META_CAMP_4,Retargeting - Cart,conversions,976.805078911044,106684,939,23,3506.198107310036,Facebook,Meta
2017-12-11,META_CAMP_1,Prospecting - Broad,conversions,1063.495358206137,68897,1032,27,3916.153705929391,Instagram,Meta
2017-12-11,META_CAMP_2,Prospecting - Lookalike,conversions,1462.2057111277823,109574,1203,28,4198.583053578277,Facebook,Meta
2017-12-11,META_CAMP_3,Retargeting - Website,conversions,1538.932180338828,66682,696,24,3510.298079342522,Instagram,Meta
2017-12-11,META_CAMP_4,Retargeting - Cart,conversions,1620.8879287048005,87731,1138,25,3668.1130395061427,Facebook,Meta
2017-12-12,META_CAMP_1,Prospecting - Broad,conversions,1539.399837497839,118609,1251,32,4800.340971388911,Instagram,Meta
2017-12-12,META_CAMP_2,Prospecting - Lookalike,conversions,1686.057878286844,113497,1570,32,4769.237562134596,Facebook,Meta
2017-12-12,META_CAMP_3,Retargeting - Website,conversions,1505.4089471568034,88194,986,23,3380.9134770780292,Instagram,Meta
2017-12-12,META_CAMP_4,Retargeting - Cart,conversions,1516.019173160781,77396,1009,32,4749.997076214086,Facebook,Meta
2017-12-13,META_CAMP_1,Prospecting - Broad,conversions,1727.8554089383613,119170,1043,24,3832.528538032501,Instagram,Meta
2017-12-13,META_CAMP_2,Prospecting - Lookalike,conversions,1192.9982053666886,88057,1226,26,4127.529384651735,Facebook,Meta
2017-12-13,META_CAMP_3,Retargeting - Website,conversions,1336.210955046726,64487,848,23,3594.7983325942146,Instagram,Meta
2017-12-13,META_CAMP_4,Retargeting - Cart,conversions,1622.1702808311884,120333,1141,23,3673.2631555041166,Facebook,Meta
2017-12-14,META_CAMP_1,Prospecting - Broad,conversions,996.5720584008407,109460,987,21,3130.595142769669,Instagram,Meta
2017-12-14,META_CAMP_2,Prospecting - Lookalike,conversions,1173.3853442949865,70100,716,23,3328.0670591294183,Facebook,Meta
2017-12-14,META_CAMP_3,Retargeting - Website,conversions,729.9574124786174,40587,602,19,2743.2388354606264,Instagram,Meta
2017-12-14,META_CAMP_4,Retargeting - Cart,conversions,853.7336958236796,54502,534,18,2621.5753074546374,Facebook,Meta
